representation,mechanism,batch_size,episodes,seeds,acceptance_rate,prior_coverage,prior_mae,mean_set_width,mean_selective_coverage,mean_selective_error,zero_shot_bll,always_point_bll,gated_bll,prior_oracle_bll,zero_shot_log_loss,always_point_log_loss,gated_log_loss,prior_oracle_log_loss
moments,nonlinear_bimodal,512,200,10,0.065,0.065,0.40175,0.12692307692307694,0.0618359375,0.035176241168544335,0.42267762456821467,0.9103624294972653,0.4463513946953933,0.552934000521576,0.42416401614352783,0.8394202381270329,0.40744729880894864,0.33240536935459986
moments,outcome_dependent_dropout,32,200,10,0.225,0.18,0.3875,0.3933333333333333,0.1746875,0.07011914774838392,0.46372804139338125,1.0121916053424638,0.5659445114652881,0.6005297881230129,0.46147020955656326,0.909296379821716,0.44925095044370894,0.3603017791754436
moments,outcome_dependent_dropout,64,200,10,0.115,0.11,0.39375,0.2717391304347826,0.100703125,0.039556097528738635,0.442605493325903,0.9916298754620927,0.4873035180699638,0.5893996265077424,0.44687610865499766,0.9249796999805564,0.42638069306499715,0.3502519378263766
moments,outcome_dependent_dropout,128,200,10,0.075,0.065,0.38375,0.18000000000000002,0.0694921875,0.05734919255108704,0.4552798999894169,1.0033886939886836,0.49722115514760196,0.6091931249073393,0.4525812258582604,0.8918814036988918,0.43708169556379417,0.34963769536350137
moments,outcome_dependent_dropout,256,200,10,0.05,0.05,0.38875,0.14,0.04720703125,0.052656743820296226,0.45691607123469075,1.001684513684988,0.4838878395951567,0.609678291183381,0.45683109642330455,0.9037305330623481,0.4448755938609098,0.3538722299875947
moments,outcome_dependent_dropout,512,200,10,0.05,0.045,0.39149999999999996,0.10500000000000001,0.048095703125,0.04447213158440314,0.45648088659412905,1.0054835538119613,0.48674479969518425,0.6082976155891943,0.4557933528641726,0.9133961480310491,0.4429580094477599,0.3530884399504426
moments,pure_label_shift,32,200,10,0.99,0.965,0.14225,0.5464646464646464,0.62640625,0.05120090969650948,0.4156637543556627,0.5987498421514824,0.5959552889969264,0.5573785320684613,0.4122172560727263,0.3548592757824324,0.3559370800181471,0.3046235264141912
moments,pure_label_shift,64,200,10,0.985,0.98,0.10775,0.4134517766497462,0.731484375,0.07461054472719715,0.4255108499241805,0.5760044180456868,0.5699784167821306,0.5853155283077073,0.4243235617479778,0.35130728668388983,0.35160101030290875,0.31566770933133564
moments,pure_label_shift,128,200,10,0.985,0.97,0.0745,0.3101522842639594,0.8051953125,0.08422074839059362,0.4147898789914412,0.5878184508859261,0.5849973037952012,0.5836854702942472,0.40970641416327686,0.3247212399579879,0.3267823975240867,0.30750785446364987
moments,pure_label_shift,256,200,10,0.995,0.98,0.050499999999999996,0.23216080402010048,0.86005859375,0.09548578470503377,0.4088748778849272,0.5546650458186635,0.5546317843857664,0.5701936142674271,0.4100238353506493,0.3180736962803185,0.3185840950909793,0.3086516728725474
moments,pure_label_shift,512,200,10,1.0,1.0,0.03874999999999999,0.18925,0.89125,0.1030394301058229,0.41225007582355166,0.5504008593888625,0.5504008593888625,0.5698635525901958,0.4143881778614258,0.31513948674369613,0.31513948674369613,0.30944734608343016
moments,support_translation,32,200,10,0.0,0.0,0.435,,0.0,,0.4444290541506313,1.1576742087109533,0.4444290541506313,0.6107046939890497,0.43016770156784095,1.1084219405858113,0.43016770156784095,0.33846101818311725
moments,support_translation,64,200,10,0.0,0.0,0.435,,0.0,,0.424914321422899,1.1226433569136829,0.424914321422899,0.5584863627587964,0.4213907080862384,1.0828675295406103,0.4213907080862384,0.32763180028968447
moments,support_translation,128,200,10,0.0,0.0,0.435,,0.0,,0.4371661551256696,1.1491381950917396,0.4371661551256696,0.5852989505991049,0.4308709913127909,1.107574030104197,0.4308709913127909,0.3340541172804255
moments,support_translation,256,200,10,0.0,0.0,0.435,,0.0,,0.42881941208940866,1.1361970918316329,0.42881941208940866,0.5718917973364792,0.42561117209134,1.1065326235798303,0.42561117209134,0.332894330487492
moments,support_translation,512,200,10,0.0,0.0,0.435,,0.0,,0.43074131760957807,1.1371260641524652,0.43074131760957807,0.5709723932907272,0.4281860625072072,1.1049958368835449,0.4281860625072072,0.33385807531663775
moments,tail_contamination,32,200,10,0.145,0.13,0.365,0.4862068965517241,0.09921875,0.07147633366763545,0.41491111858248897,0.815517880041316,0.4506226589025382,0.5185610760589857,0.41682865112991946,0.7489601355660715,0.4144887501113172,0.32569109834106963
moments,tail_contamination,64,200,10,0.0,0.0,0.42199999999999993,,0.0,,0.42777413371674966,0.9053912486667174,0.42777413371674966,0.5490400855297222,0.4381427117920906,0.8730722925021255,0.4381427117920906,0.3360611930837905
moments,tail_contamination,128,200,10,0.0,0.0,0.43699999999999994,,0.0,,0.42807630555338405,0.9248339880364054,0.42807630555338405,0.5603081917327439,0.42844580577441216,0.9001207414407246,0.42844580577441216,0.3361377616646408
moments,tail_contamination,256,200,10,0.0,0.0,0.44199999999999995,,0.0,,0.42545871987655715,0.9423394548167568,0.42545871987655715,0.5615788867864085,0.42498545245755337,0.924511261504636,0.42498545245755337,0.3347107499075311
moments,tail_contamination,512,200,10,0.0,0.0,0.4447499999999999,,0.0,,0.42467588273527374,0.9487605785613158,0.42467588273527374,0.5588600081939061,0.42380132702828227,0.9356537010182443,0.42380132702828227,0.33163663422633877
moments,unidentifiable_concept_reversal,32,200,10,0.97,0.405,0.466,0.5404639175257732,0.61765625,0.9303707786042374,1.9616691688349432,2.179451103986797,2.170081026311967,2.0839888161336533,1.9734992227964023,2.7039402367292427,2.6866932557391654,1.568880156084561
moments,unidentifiable_concept_reversal,64,200,10,0.99,0.32,0.44225000000000003,0.40934343434343434,0.7446875,0.9189811123330919,1.9654492328419366,2.142692855172523,2.1425471017909867,2.086534036973811,1.9900041904131935,2.6833990542566797,2.6817807223396652,1.568884410984169
moments,unidentifiable_concept_reversal,128,200,10,1.0,0.235,0.45175,0.30274999999999996,0.8178515625,0.9086048127079489,1.9557795771560662,2.108839564862418,2.108839564862418,2.0811823742112754,1.9757499267398237,2.635800088941807,2.635800088941807,1.5609675380767911
moments,unidentifiable_concept_reversal,256,200,10,1.0,0.205,0.43825000000000003,0.242,0.8575390625,0.9007391211094216,1.9716926536596886,2.0886144469302086,2.0886144469302086,2.1065397307880205,1.9672335855244794,2.574384129376925,2.574384129376925,1.5588557229088829
moments,unidentifiable_concept_reversal,512,200,10,1.0,0.18,0.44625,0.19,0.8871484375,0.8922458856520429,1.9583066488201586,2.0753041975030038,2.0753041975030038,2.09020403828194,1.9627544379171287,2.5750190455604014,2.5750190455604014,1.5528643388344694
omnibus_intersection,conditional_scale,32,200,10,0.685,0.575,0.16449999999999998,0.3875912408759124,0.52015625,0.12521936701144631,0.5452238740113918,0.7233042510868813,0.6723341520526999,0.6665567799593708,0.5598418171138215,0.5239952061776627,0.5351555027548649,0.4356345430349021
omnibus_intersection,conditional_scale,64,200,10,0.42,0.37,0.15075,0.2857142857142857,0.356640625,0.1070418777128228,0.5540008732521668,0.7277560295488925,0.6337748146778989,0.6881227577216245,0.5597595904633594,0.510509842796613,0.5296406759332966,0.4320912285849875
omnibus_intersection,conditional_scale,128,200,10,0.34,0.315,0.1295,0.2102941176470588,0.305703125,0.11228074416690213,0.5501741468649667,0.7376786289211015,0.6347029342644253,0.6824766409820667,0.5554140712237359,0.4851651462430043,0.5250884914609809,0.428507166830269
omnibus_intersection,conditional_scale,256,200,10,0.215,0.205,0.1125,0.13372093023255813,0.20279296875,0.08258530821284701,0.5431602339714381,0.6961808610635538,0.6116347443386195,0.671584255430265,0.5496255047877123,0.4702237648239764,0.5182141401503337,0.4265836694413444
omnibus_intersection,conditional_scale,512,200,10,0.17,0.16,0.12525,0.09705882352941174,0.163115234375,0.06772131962537131,0.5444851989086702,0.756099701054713,0.5992647646298996,0.6711566059686228,0.5537762999339103,0.46936633370297004,0.5228523168601589,0.4277382754850404
omnibus_intersection,conditional_translation,32,200,10,0.335,0.265,0.27325,0.29626865671641794,0.28203125,0.07405980700866316,0.480686602248115,0.762894235318223,0.603708401383564,0.6270560272813022,0.4753694286566521,0.664403015424784,0.4478854694015111,0.363005346959511
omnibus_intersection,conditional_translation,64,200,10,0.21,0.175,0.317,0.19285714285714284,0.18984375,0.07195783443388473,0.4657821451721477,0.7851781634419933,0.5444702734419412,0.6171035565908063,0.46789768344407984,0.6783666645253517,0.43560017298327686,0.35794334314874243
omnibus_intersection,conditional_translation,128,200,10,0.175,0.15,0.302,0.13714285714285715,0.1650390625,0.06371728000129458,0.4743397557039913,0.842641171302202,0.5552184179747915,0.6340384954937914,0.47245815876803754,0.7000567820735852,0.440821304331288,0.3613698744816304
omnibus_intersection,conditional_translation,256,200,10,0.135,0.12,0.2825,0.10555555555555556,0.1294140625,0.05953027248194928,0.4829248529279473,0.8147825298295515,0.5547785446166729,0.6447985385827542,0.47728321885456837,0.6423960895732539,0.4486135224900425,0.3631970011455221
omnibus_intersection,conditional_translation,512,200,10,0.08,0.08,0.307,0.065625,0.07810546875,0.05898871777953273,0.4762596725222793,0.9392151670060358,0.5213664276525624,0.6337350989806494,0.4739285281404965,0.719709772587991,0.4565190528727404,0.3609361633903563
omnibus_intersection,covariance_shear,32,200,10,0.935,0.865,0.11125,0.43395721925133685,0.67015625,0.08963441212857222,0.43984665458684,0.5811340121374863,0.5702142101148322,0.5698377236990414,0.441051478150455,0.380682513771044,0.38725415634337584,0.3449787221081476
omnibus_intersection,covariance_shear,64,200,10,0.79,0.695,0.1015,0.3091772151898734,0.642734375,0.10816392746742307,0.41604901596882216,0.5444401619978997,0.51319980258903,0.5334913792293862,0.43050247209446807,0.3636260989088829,0.389040115483651,0.3329750358513749
omnibus_intersection,covariance_shear,128,200,10,0.585,0.535,0.0795,0.22863247863247863,0.5060546875,0.11188165292869143,0.4334347455645118,0.6079378816503364,0.5169866135703681,0.5727567438639588,0.43074863566592136,0.3561182336434831,0.38709966133406787,0.3379029594404318
omnibus_intersection,covariance_shear,256,200,10,0.45,0.415,0.07874999999999999,0.14833333333333332,0.41330078125,0.11184102163328903,0.4362356072477988,0.5809481310856213,0.5049827448904749,0.5752829066477309,0.43354782348873705,0.3591626269234441,0.3899549419595833,0.33974697537906623
omnibus_intersection,covariance_shear,512,200,10,0.335,0.315,0.0755,0.10746268656716416,0.316376953125,0.101642844358457,0.4321265619652075,0.6198577955821908,0.4929711124675885,0.5647298022560799,0.4320775148204977,0.3556602103603921,0.39072267220285817,0.3369936483832107
omnibus_intersection,nonlinear_bimodal,32,200,10,0.29,0.245,0.22875,0.36982758620689654,0.229375,0.05745382454307851,0.43080482382947904,0.6001164853940247,0.49050303526968514,0.5570598802907111,0.42766029424202634,0.49715007053231275,0.4007968750745215,0.3379797046800722
omnibus_intersection,nonlinear_bimodal,64,200,10,0.2,0.175,0.2525,0.2875,0.17015625,0.06856935359828481,0.4261257793675279,0.6421588982704199,0.4789428693256601,0.5632181032420415,0.4275084518360879,0.5054192437679008,0.3972600599735532,0.3365611960667965
omnibus_intersection,nonlinear_bimodal,128,200,10,0.125,0.12,0.24349999999999997,0.162,0.1153515625,0.05444300200589262,0.42074248099818834,0.7136099889756137,0.4644826252750296,0.5552064355975814,0.4210042966845514,0.5360629122402998,0.3956706357758036,0.3300955523761232
omnibus_intersection,nonlinear_bimodal,256,200,10,0.1,0.09,0.19975,0.1125,0.09546875,0.048144744329087094,0.4228662794103459,0.617240300023435,0.4625918731232209,0.5580127182708478,0.4239190318888785,0.43685871256449893,0.4001335870259117,0.33075794859476093
omnibus_intersection,nonlinear_bimodal,512,200,10,0.08,0.075,0.24424999999999997,0.078125,0.077509765625,0.044388536839296035,0.42267762456821467,0.7581364606636649,0.4519418811897956,0.552934000521576,0.42416401614352783,0.5368189988171911,0.40376584742948685,0.33240536935459986
omnibus_intersection,outcome_dependent_dropout,32,200,10,0.245,0.22,0.2605,0.32959183673469383,0.19890625,0.06745056047760314,0.46372804139338125,0.70262815416711,0.5365505879454435,0.6005297881230129,0.46147020955656326,0.6226286404764011,0.4342472189385917,0.3603017791754436
omnibus_intersection,outcome_dependent_dropout,64,200,10,0.14,0.115,0.24599999999999997,0.18571428571428572,0.127578125,0.06110489558662223,0.442605493325903,0.729127467620571,0.49402481273941573,0.5893996265077424,0.44687610865499766,0.5758379299859343,0.4236968717782923,0.3502519378263766
omnibus_intersection,outcome_dependent_dropout,128,200,10,0.105,0.085,0.21375,0.12142857142857144,0.099765625,0.07125706880092582,0.4552798999894169,0.7533727152927395,0.5017259889312963,0.6091931249073393,0.4525812258582604,0.5211965200749978,0.4320572341982238,0.34963769536350137
omnibus_intersection,outcome_dependent_dropout,256,200,10,0.055,0.055,0.17375,0.09090909090909091,0.053125,0.05569353027406299,0.45691607123469075,0.6591925123274816,0.4875450409856112,0.609678291183381,0.45683109642330455,0.44554807391393647,0.44360609714735766,0.3538722299875947
omnibus_intersection,outcome_dependent_dropout,512,200,10,0.05,0.05,0.23199999999999998,0.06999999999999999,0.04875,0.046494753228878125,0.45648088659412905,0.8432778455088932,0.48663699785983666,0.6082976155891943,0.4557933528641726,0.5829342416123491,0.4426695490872257,0.3530884399504426
omnibus_intersection,pure_label_shift,32,200,10,0.995,0.975,0.09375,0.43241206030150753,0.72796875,0.071043842080285,0.4156637543556627,0.5645588903090077,0.5630967201880196,0.5573785320684613,0.4122172560727263,0.3259953700914416,0.3275458048308711,0.3046235264141912
omnibus_intersection,pure_label_shift,64,200,10,0.99,0.98,0.08125,0.3237373737373737,0.7975,0.08797007596431723,0.4255108499241805,0.572192540116956,0.5692062451695702,0.5853155283077073,0.4243235617479778,0.3345714082428396,0.3365611786344267,0.31566770933133564
omnibus_intersection,pure_label_shift,128,200,10,0.995,0.96,0.059,0.23065326633165828,0.8621484375,0.09692323789467068,0.4147898789914412,0.583711403476092,0.5836069019092903,0.5836854702942472,0.40970641416327686,0.3192650648189755,0.3201222450389439,0.30750785446364987
omnibus_intersection,pure_label_shift,256,200,10,1.0,0.97,0.042749999999999996,0.16475,0.90513671875,0.10659819130301677,0.4088748778849272,0.5599823107199596,0.5599823107199596,0.5701936142674271,0.4100238353506493,0.3151129153963865,0.3151129153963865,0.3086516728725474
omnibus_intersection,pure_label_shift,512,200,10,1.0,0.985,0.0255,0.1185,0.93345703125,0.11453687630160375,0.41225007582355166,0.5603092238980589,0.5603092238980589,0.5698635525901958,0.4143881778614258,0.31254811754221984,0.31254811754221984,0.30944734608343016
omnibus_intersection,support_translation,32,200,10,0.0,0.0,0.327,,0.0,,0.4444290541506313,0.6959048181550849,0.4444290541506313,0.6107046939890497,0.43016770156784095,0.6783071050963604,0.43016770156784095,0.33846101818311725
omnibus_intersection,support_translation,64,200,10,0.0,0.0,0.3675,,0.0,,0.424914321422899,0.7581371580432034,0.424914321422899,0.5584863627587964,0.4213907080862384,0.7311229583249174,0.4213907080862384,0.32763180028968447
omnibus_intersection,support_translation,128,200,10,0.0,0.0,0.376,,0.0,,0.4371661551256696,0.774334610406339,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.7482170612170819,0.4308709913127909,0.3340541172804255
omnibus_intersection,support_translation,256,200,10,0.0,0.0,0.359,,0.0,,0.42881941208940866,0.6871660075839252,0.42881941208940866,0.5718917973364792,0.42561117209134,0.6829891438580711,0.42561117209134,0.332894330487492
omnibus_intersection,support_translation,512,200,10,0.0,0.0,0.42225,,0.0,,0.43074131760957807,0.9459004004299788,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.9109254386401667,0.4281860625072072,0.33385807531663775
omnibus_intersection,tail_contamination,32,200,10,0.175,0.16,0.22,0.36142857142857143,0.135625,0.09727715385870518,0.41491111858248897,0.5645462239344264,0.4427735023651127,0.5185610760589857,0.41682865112991946,0.44668577676276533,0.4077670374200839,0.32569109834106963
omnibus_intersection,tail_contamination,64,200,10,0.015,0.01,0.26599999999999996,0.3333333333333333,0.011953125,0.10609628466771324,0.42777413371674966,0.5999807863217907,0.4280310076137244,0.5490400855297222,0.4381427117920906,0.5063899358502069,0.43779045125100213,0.3360611930837905
omnibus_intersection,tail_contamination,128,200,10,0.0,0.0,0.27675,,0.0,,0.42807630555338405,0.7126546373187517,0.42807630555338405,0.5603081917327439,0.42844580577441216,0.5661524269625049,0.42844580577441216,0.3361377616646408
omnibus_intersection,tail_contamination,256,200,10,0.0,0.0,0.2515,,0.0,,0.42545871987655715,0.5965083207300605,0.42545871987655715,0.5615788867864085,0.42498545245755337,0.48438652458800957,0.42498545245755337,0.3347107499075311
omnibus_intersection,tail_contamination,512,200,10,0.0,0.0,0.2875,,0.0,,0.42467588273527374,0.7810530029299417,0.42467588273527374,0.5588600081939061,0.42380132702828227,0.5773548936349647,0.42380132702828227,0.33163663422633877
omnibus_intersection,unidentifiable_concept_reversal,32,200,10,0.985,0.345,0.4635,0.433756345177665,0.71765625,0.9168064916396681,1.9616691688349432,2.149871392003385,2.1429995123726613,2.0839888161336533,1.9734992227964023,2.6985978689952628,2.6817208265056287,1.568880156084561
omnibus_intersection,unidentifiable_concept_reversal,64,200,10,1.0,0.29,0.44525,0.32299999999999995,0.81203125,0.9090605533595577,1.9654492328419366,2.1258425253891136,2.1258425253891136,2.086534036973811,1.9900041904131935,2.6694543191813414,2.6694543191813414,1.568884410984169
omnibus_intersection,unidentifiable_concept_reversal,128,200,10,1.0,0.2,0.457,0.23199999999999998,0.8643359375,0.896361640795122,1.9557795771560662,2.1101540360336313,2.1101540360336313,2.0811823742112754,1.9757499267398237,2.6625379532121234,2.6625379532121234,1.5609675380767911
omnibus_intersection,unidentifiable_concept_reversal,256,200,10,1.0,0.16,0.4465,0.1685,0.90234375,0.8884853154900287,1.9716926536596886,2.0967033200572143,2.0967033200572143,2.1065397307880205,1.9672335855244794,2.608686790725429,2.608686790725429,1.5588557229088829
omnibus_intersection,unidentifiable_concept_reversal,512,200,10,1.0,0.105,0.45275,0.122,0.92923828125,0.8806912945060891,1.9583066488201586,2.0859347832449235,2.0859347832449235,2.09020403828194,1.9627544379171287,2.61113008992717,2.61113008992717,1.5528643388344694
raw_linear,conditional_scale,32,200,10,0.975,0.91,0.10675000000000001,0.43974358974358974,0.7021875,0.12421428470554702,0.5452238740113918,0.7082511371064465,0.7017943531991668,0.6665567799593708,0.5598418171138215,0.4799682056056431,0.4795595633528975,0.4356345430349021
raw_linear,conditional_scale,64,200,10,0.96,0.9,0.07200000000000001,0.3203125,0.7746875,0.1345779229083093,0.5540008732521668,0.7153208496785861,0.7084221001496659,0.6881227577216245,0.5597595904633594,0.4543456006306778,0.45665156306212684,0.4320912285849875
raw_linear,conditional_scale,128,200,10,0.965,0.935,0.05199999999999999,0.25906735751295334,0.8220703125,0.143989755170615,0.5501741468649667,0.6903575494614341,0.6835988599812989,0.6824766409820667,0.5554140712237359,0.441464757410554,0.4477631546408148,0.428507166830269
raw_linear,conditional_scale,256,200,10,0.995,0.95,0.042,0.19547738693467337,0.882578125,0.1502302225422422,0.5431602339714381,0.6742029843271112,0.6739944227668612,0.671584255430265,0.5496255047877123,0.43670551926095164,0.4375280169220703,0.4265836694413444
raw_linear,conditional_scale,512,200,10,0.995,0.985,0.02625,0.157035175879397,0.904482421875,0.15362026490264502,0.5444851989086702,0.6688526472030302,0.6687915495292551,0.6711566059686228,0.5537762999339103,0.431648767511631,0.4316989078622956,0.4277382754850404
raw_linear,conditional_translation,32,200,10,0.305,0.265,0.1185,0.3008196721311476,0.26015625,0.0759269081379972,0.480686602248115,0.6556996824477659,0.5955669076160821,0.6270560272813022,0.4753694286566521,0.41970038598441917,0.44660335119738326,0.363005346959511
raw_linear,conditional_translation,64,200,10,0.215,0.19,0.09574999999999999,0.18953488372093025,0.19359375,0.07193445929659191,0.4657821451721477,0.6142429223389634,0.5554874485004815,0.6171035565908063,0.46789768344407984,0.3939394218434955,0.43599001144802735,0.35794334314874243
raw_linear,conditional_translation,128,200,10,0.205,0.195,0.08650000000000001,0.1524390243902439,0.191875,0.06756165603626976,0.4743397557039913,0.618707875370934,0.5681411400768045,0.6340384954937914,0.47245815876803754,0.39233087100152697,0.4368779802499001,0.3613698744816304
raw_linear,conditional_translation,256,200,10,0.15,0.15,0.08800000000000001,0.11166666666666666,0.14326171875,0.061315630476064566,0.4829248529279473,0.6267896777792202,0.5564230989346407,0.6447985385827542,0.47728321885456837,0.39644302459795794,0.44621443563828916,0.3631970011455221
raw_linear,conditional_translation,512,200,10,0.135,0.135,0.081,0.06851851851851852,0.131513671875,0.0653823112482589,0.4762596725222793,0.6078365941723398,0.5424215029634883,0.6337350989806494,0.4739285281404965,0.3904489545358796,0.44658572582073824,0.3609361633903563
raw_linear,covariance_shear,32,200,10,0.985,0.93,0.08525,0.4319796954314721,0.709375,0.08635888901462789,0.43984665458684,0.6064717859459627,0.6015932869806602,0.5698377236990414,0.441051478150455,0.36712374762131506,0.3684116620614342,0.3449787221081476
raw_linear,covariance_shear,64,200,10,0.98,0.925,0.07175,0.3349489795918368,0.77515625,0.0966250214425374,0.41604901596882216,0.5461753438471235,0.5436254499091183,0.5334913792293862,0.43050247209446807,0.3488499301803504,0.350983675875258,0.3329750358513749
raw_linear,covariance_shear,128,200,10,0.995,0.98,0.04575,0.25753768844221103,0.84328125,0.10461738524900138,0.4334347455645118,0.580566290525673,0.580566290525673,0.5727567438639588,0.43074863566592136,0.3442166800536377,0.3442166800536377,0.3379029594404318
raw_linear,covariance_shear,256,200,10,0.995,0.98,0.0305,0.2030150753768844,0.87568359375,0.11522000272426762,0.4362356072477988,0.576844460776083,0.5752780331470092,0.5752829066477309,0.43354782348873705,0.34286430685109087,0.34358791706465674,0.33974697537906623
raw_linear,covariance_shear,512,200,10,0.995,0.985,0.0275,0.16180904522613065,0.90228515625,0.12012675351255803,0.4321265619652075,0.558303252810301,0.5547322666924948,0.5647298022560799,0.4320775148204977,0.34044602351344366,0.34156284592772174,0.3369936483832107
raw_linear,nonlinear_bimodal,32,200,10,0.905,0.855,0.091,0.4284530386740331,0.66484375,0.08637006245972337,0.43080482382947904,0.5884377832534334,0.5763807381037218,0.5570598802907111,0.42766029424202634,0.3621624430092752,0.367629913877129,0.3379797046800722
raw_linear,nonlinear_bimodal,64,200,10,0.875,0.815,0.07125,0.3342857142857143,0.6971875,0.09803933132470764,0.4261257793675279,0.5664141873144906,0.5405087048846337,0.5632181032420415,0.4275084518360879,0.3505358691635723,0.36219241068610253,0.3365611960667965
raw_linear,nonlinear_bimodal,128,200,10,0.91,0.87,0.04625,0.24642857142857144,0.77484375,0.10657882421357923,0.42074248099818834,0.5558464724897179,0.5407242893201479,0.5552064355975814,0.4210042966845514,0.33681263652529714,0.3467506065699764,0.3300955523761232
raw_linear,nonlinear_bimodal,256,200,10,0.93,0.915,0.03125,0.18951612903225806,0.826953125,0.11247242796891033,0.4228662794103459,0.5535148043091064,0.5458144256352475,0.5580127182708478,0.4239190318888785,0.33521503769865807,0.3403893456305181,0.33075794859476093
raw_linear,nonlinear_bimodal,512,200,10,0.96,0.96,0.025249999999999998,0.15312499999999998,0.87265625,0.12000785129272562,0.42267762456821467,0.5470990060901765,0.5396927189841701,0.552934000521576,0.42416401614352783,0.3351502785568581,0.3406651081315444,0.33240536935459986
raw_linear,outcome_dependent_dropout,32,200,10,0.27,0.215,0.11800000000000001,0.25092592592592594,0.23109375,0.09174070326359748,0.46372804139338125,0.6078654076195116,0.5596307697847277,0.6005297881230129,0.46147020955656326,0.40624804762588995,0.43276494755573575,0.3603017791754436
raw_linear,outcome_dependent_dropout,64,200,10,0.125,0.12,0.10275000000000001,0.196,0.113984375,0.058272124868129695,0.442605493325903,0.5764325370302567,0.49561390509239894,0.5893996265077424,0.44687610865499766,0.3909938459643642,0.42399575500230463,0.3502519378263766
raw_linear,outcome_dependent_dropout,128,200,10,0.105,0.095,0.09125,0.13571428571428573,0.098984375,0.06739334260331972,0.4552798999894169,0.5880473082174991,0.5087899363439621,0.6091931249073393,0.4525812258582604,0.3829457134896163,0.4314051756874664,0.34963769536350137
raw_linear,outcome_dependent_dropout,256,200,10,0.08,0.075,0.08875,0.0875,0.077265625,0.06490704806688077,0.45691607123469075,0.5797017193108784,0.50360968364244,0.609678291183381,0.45683109642330455,0.3827255757938021,0.4390035598354005,0.3538722299875947
raw_linear,outcome_dependent_dropout,512,200,10,0.06,0.06,0.084,0.07083333333333333,0.058505859375,0.050965735194979746,0.45648088659412905,0.5762793231462657,0.4903924502000859,0.6082976155891943,0.4557933528641726,0.38077296218387,0.44061773565594803,0.3530884399504426
raw_linear,pure_label_shift,32,200,10,0.98,0.975,0.081,0.4683673469387755,0.68828125,0.06559952496965721,0.4156637543556627,0.5765493144783991,0.57527661032539,0.5573785320684613,0.4122172560727263,0.3232045058628347,0.32628366220947236,0.3046235264141912
raw_linear,pure_label_shift,64,200,10,0.995,0.975,0.06774999999999999,0.3457286432160804,0.787734375,0.08489739942519192,0.4255108499241805,0.5821275999350168,0.5819447809606312,0.5853155283077073,0.4243235617479778,0.33026763276978033,0.3308463511895937,0.31566770933133564
raw_linear,pure_label_shift,128,200,10,1.0,0.985,0.0475,0.256,0.85125,0.09225573409528692,0.4147898789914412,0.5855286389793248,0.5855286389793248,0.5836854702942472,0.40970641416327686,0.315247144972697,0.315247144972697,0.30750785446364987
raw_linear,pure_label_shift,256,200,10,1.0,0.99,0.034499999999999996,0.20149999999999998,0.88189453125,0.09966437204200383,0.4088748778849272,0.5652202783825391,0.5652202783825391,0.5701936142674271,0.4100238353506493,0.31345377895458054,0.31345377895458054,0.3086516728725474
raw_linear,pure_label_shift,512,200,10,1.0,1.0,0.021249999999999995,0.16099999999999998,0.907490234375,0.10747318019634941,0.41225007582355166,0.5632874100807744,0.5632874100807744,0.5698635525901958,0.4143881778614258,0.3119736894862501,0.3119736894862501,0.30944734608343016
raw_linear,support_translation,32,200,10,0.0,0.0,0.16675,,0.0,,0.4444290541506313,0.7524780808340152,0.4444290541506313,0.6107046939890497,0.43016770156784095,0.45763595200505963,0.43016770156784095,0.33846101818311725
raw_linear,support_translation,64,200,10,0.0,0.0,0.17375,,0.0,,0.424914321422899,0.7057714660579952,0.424914321422899,0.5584863627587964,0.4213907080862384,0.45140140217680935,0.4213907080862384,0.32763180028968447
raw_linear,support_translation,128,200,10,0.0,0.0,0.1745,,0.0,,0.4371661551256696,0.7226390352722812,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.4589538999013638,0.4308709913127909,0.3340541172804255
raw_linear,support_translation,256,200,10,0.0,0.0,0.16949999999999998,,0.0,,0.42881941208940866,0.7044496620718383,0.42881941208940866,0.5718917973364792,0.42561117209134,0.4483838914238223,0.42561117209134,0.332894330487492
raw_linear,support_translation,512,200,10,0.0,0.0,0.17600000000000002,,0.0,,0.43074131760957807,0.7139649740922444,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.4565504143546628,0.4281860625072072,0.33385807531663775
raw_linear,tail_contamination,32,200,10,0.87,0.81,0.0995,0.4126436781609195,0.6440625,0.08914000884927235,0.41491111858248897,0.556382377447128,0.5264913346086114,0.5185610760589857,0.41682865112991946,0.34873120544282665,0.3626492682680279,0.32569109834106963
raw_linear,tail_contamination,64,200,10,0.905,0.835,0.06475,0.311878453038674,0.72921875,0.10001543040852827,0.42777413371674966,0.5654011732389406,0.5544908814913483,0.5490400855297222,0.4381427117920906,0.34955374973566344,0.3617278803143871,0.3360611930837905
raw_linear,tail_contamination,128,200,10,0.93,0.89,0.04649999999999999,0.24408602150537634,0.79640625,0.10587376507630476,0.42807630555338405,0.5645053038213412,0.5536384278947384,0.5603081917327439,0.42844580577441216,0.3439268872993796,0.3475126554078478,0.3361377616646408
