representation,mechanism,batch_size,episodes,seeds,acceptance_rate,prior_coverage,prior_mae,mean_set_width,mean_selective_coverage,mean_selective_error,zero_shot_bll,always_point_bll,gated_bll,prior_oracle_bll,zero_shot_log_loss,always_point_log_loss,gated_log_loss,prior_oracle_log_loss
moments,nonlinear_bimodal,512,200,10,0.08,0.075,0.16899999999999998,0.20625,0.073330078125,0.034455814123703354,0.42267762456821467,0.4937213675473449,0.44456228934811653,0.552934000521576,0.42416401614352783,0.40248505770210175,0.4046132243324627,0.33240536935459986
moments,outcome_dependent_dropout,32,200,10,0.325,0.26,0.15725,0.5676923076923077,0.1965625,0.09495464943946295,0.46372804139338125,0.5749201538589761,0.5012714827795169,0.6005297881230129,0.46147020955656326,0.4064151852036679,0.44350330365656626,0.3603017791754436
moments,outcome_dependent_dropout,64,200,10,0.195,0.15,0.15175,0.4282051282051282,0.1484375,0.07130620935494054,0.442605493325903,0.5553601627959139,0.4709074695048846,0.5893996265077424,0.44687610865499766,0.3788092167544175,0.4230037476958845,0.3502519378263766
moments,outcome_dependent_dropout,128,200,10,0.155,0.15,0.13225,0.36774193548387096,0.1261328125,0.05614003063668362,0.4552798999894169,0.5842125434277518,0.49296551184359055,0.6091931249073393,0.4525812258582604,0.37236519704019166,0.4269012864938282,0.34963769536350137
moments,outcome_dependent_dropout,256,200,10,0.105,0.105,0.13974999999999999,0.29285714285714287,0.0909765625,0.05603912469598718,0.45691607123469075,0.5825833363499551,0.49311513109408095,0.609678291183381,0.45683109642330455,0.3807912810404456,0.43588927829016877,0.3538722299875947
moments,outcome_dependent_dropout,512,200,10,0.095,0.095,0.1445,0.2578947368421053,0.08373046875,0.044641223502924175,0.45648088659412905,0.5890102472149809,0.48618321558327354,0.6082976155891943,0.4557933528641726,0.3778280514238607,0.43459563455399647,0.3530884399504426
moments,pure_label_shift,32,200,10,0.99,0.965,0.102,0.7404040404040404,0.433125,0.03184755270919962,0.4156637543556627,0.48613299278997385,0.48596636134561316,0.5573785320684613,0.4122172560727263,0.33336787145510427,0.33514242030082786,0.3046235264141912
moments,pure_label_shift,64,200,10,1.0,1.0,0.08574999999999999,0.6825,0.5209375,0.04260548535378119,0.4255108499241805,0.5163484298745551,0.5163484298745551,0.5853155283077073,0.4243235617479778,0.3364967185774486,0.3364967185774486,0.31566770933133564
moments,pure_label_shift,128,200,10,0.995,0.995,0.059,0.5851758793969849,0.6184765625,0.04444476298974584,0.4147898789914412,0.5373789029900601,0.5373789029900601,0.5836854702942472,0.40970641416327686,0.3173035343778672,0.3173035343778672,0.30750785446364987
moments,pure_label_shift,256,200,10,1.0,1.0,0.042,0.51975,0.67369140625,0.05483614871127982,0.4088748778849272,0.5229706895919383,0.5229706895919383,0.5701936142674271,0.4100238353506493,0.3147730632297934,0.3147730632297934,0.3086516728725474
moments,pure_label_shift,512,200,10,1.0,1.0,0.027749999999999993,0.47350000000000003,0.704873046875,0.05976779109716,0.41225007582355166,0.5326394061785212,0.5326394061785212,0.5698635525901958,0.4143881778614258,0.31311409034076426,0.31311409034076426,0.30944734608343016
moments,support_translation,32,200,10,0.0,0.0,0.18899999999999997,,0.0,,0.4444290541506313,0.6678493694015329,0.4444290541506313,0.6107046939890497,0.43016770156784095,0.46633534273814065,0.43016770156784095,0.33846101818311725
moments,support_translation,64,200,10,0.0,0.0,0.1935,,0.0,,0.424914321422899,0.6450748268786047,0.424914321422899,0.5584863627587964,0.4213907080862384,0.4627425564647919,0.4213907080862384,0.32763180028968447
moments,support_translation,128,200,10,0.0,0.0,0.18899999999999997,,0.0,,0.4371661551256696,0.6637707364519565,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.47266201626937027,0.4308709913127909,0.3340541172804255
moments,support_translation,256,200,10,0.0,0.0,0.184,,0.0,,0.42881941208940866,0.6486183735194784,0.42881941208940866,0.5718917973364792,0.42561117209134,0.46462951470960717,0.42561117209134,0.332894330487492
moments,support_translation,512,200,10,0.0,0.0,0.192,,0.0,,0.43074131760957807,0.6488951189122742,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.4700599070703291,0.4281860625072072,0.33385807531663775
moments,tail_contamination,32,200,10,0.105,0.09,0.16725,0.5357142857142857,0.065,0.0727178245035388,0.41491111858248897,0.4699027458374985,0.42831034537313034,0.5185610760589857,0.41682865112991946,0.38341574095784453,0.40848105148971803,0.32569109834106963
moments,tail_contamination,64,200,10,0.0,0.0,0.18525,,0.0,,0.42777413371674966,0.4884519735418653,0.42777413371674966,0.5490400855297222,0.4381427117920906,0.41654076733184736,0.4381427117920906,0.3360611930837905
moments,tail_contamination,128,200,10,0.0,0.0,0.1895,,0.0,,0.42807630555338405,0.48343616032562003,0.42807630555338405,0.5603081917327439,0.42844580577441216,0.40970319674253963,0.42844580577441216,0.3361377616646408
moments,tail_contamination,256,200,10,0.0,0.0,0.18899999999999997,,0.0,,0.42545871987655715,0.48185942093518846,0.42545871987655715,0.5615788867864085,0.42498545245755337,0.40492642426651865,0.42498545245755337,0.3347107499075311
moments,tail_contamination,512,200,10,0.0,0.0,0.18725000000000003,,0.0,,0.42467588273527374,0.4852399920928985,0.42467588273527374,0.5588600081939061,0.42380132702828227,0.40365029023503185,0.42380132702828227,0.33163663422633877
moments,unidentifiable_concept_reversal,32,200,10,0.98,0.65,0.402,0.7438775510204081,0.4396875,0.9570063616650841,1.9616691688349432,2.053134624443818,2.0525307320508115,2.0839888161336533,1.9734992227964023,2.428271092363226,2.4252480737739215,1.568880156084561
moments,unidentifiable_concept_reversal,64,200,10,0.995,0.565,0.4115,0.6738693467336683,0.53265625,0.9575420566522124,1.9654492328419366,2.074155883715718,2.0738103489966173,2.086534036973811,1.9900041904131935,2.515642413799381,2.5074396251052433,1.568884410984169
moments,unidentifiable_concept_reversal,128,200,10,1.0,0.455,0.42725,0.59075,0.6143359375,0.9453806749768914,1.9557795771560662,2.060747693271664,2.060747693271664,2.0811823742112754,1.9757499267398237,2.5183866754447544,2.5183866754447544,1.5609675380767911
moments,unidentifiable_concept_reversal,256,200,10,1.0,0.415,0.43225,0.52825,0.66232421875,0.942164385326633,1.9716926536596886,2.0676751698847964,2.0676751698847964,2.1065397307880205,1.9672335855244794,2.519233128454932,2.519233128454932,1.5588557229088829
moments,unidentifiable_concept_reversal,512,200,10,1.0,0.38,0.4395,0.48424999999999996,0.69177734375,0.9382729293842681,1.9583066488201586,2.0625888377698605,2.0625888377698605,2.09020403828194,1.9627544379171287,2.539004228262189,2.539004228262189,1.5528643388344694
omnibus_intersection,conditional_scale,32,200,10,0.295,0.295,0.19925,0.6559322033898304,0.1659375,0.057006474024186765,0.5452238740113918,0.6707331345172739,0.5948743842286555,0.6665567799593708,0.5598418171138215,0.5639613244479024,0.5396824197310116,0.4356345430349021
omnibus_intersection,conditional_scale,64,200,10,0.18,0.18,0.15525,0.425,0.14171875,0.07095047052448793,0.5540008732521668,0.6927335303841419,0.606163110455321,0.6881227577216245,0.5597595904633594,0.5305905656016843,0.5385839254407034,0.4320912285849875
omnibus_intersection,conditional_scale,128,200,10,0.185,0.185,0.132,0.31351351351351353,0.157421875,0.06889340613132464,0.5501741468649667,0.6885771390193789,0.6160299532504108,0.6824766409820667,0.5554140712237359,0.5013455857970971,0.5278739893415945,0.428507166830269
omnibus_intersection,conditional_scale,256,200,10,0.155,0.155,0.128,0.23225806451612901,0.1390234375,0.0560971467943936,0.5431602339714381,0.6793875397945982,0.5979616001565139,0.671584255430265,0.5496255047877123,0.4898272677155301,0.5232631506064555,0.4265836694413444
omnibus_intersection,conditional_scale,512,200,10,0.13,0.13,0.1375,0.1807692307692307,0.1203125,0.05315070216268588,0.5444851989086702,0.6843389370581313,0.5883165497161363,0.6711566059686228,0.5537762999339103,0.5055967506035361,0.5279054591563471,0.4277382754850404
omnibus_intersection,conditional_translation,32,200,10,0.18,0.18,0.2575,0.5166666666666666,0.1315625,0.03503697738444336,0.480686602248115,0.6696203236550134,0.5306992740114365,0.6270560272813022,0.4753694286566521,0.5671758553725037,0.45110735716624745,0.363005346959511
omnibus_intersection,conditional_translation,64,200,10,0.155,0.155,0.31224999999999997,0.3403225806451613,0.12859375,0.04521192085901157,0.4657821451721477,0.7417920165724334,0.5229977580499642,0.6171035565908063,0.46789768344407984,0.6962050268629021,0.44116238025276816,0.35794334314874243
omnibus_intersection,conditional_translation,128,200,10,0.1,0.1,0.33175,0.24,0.090859375,0.044767209510830616,0.4743397557039913,0.8148850202307044,0.5260410939881701,0.6340384954937914,0.47245815876803754,0.7352302852908646,0.4525569861963008,0.3613698744816304
omnibus_intersection,conditional_translation,256,200,10,0.115,0.115,0.33899999999999997,0.18478260869565216,0.1066015625,0.051385066148981806,0.4829248529279473,0.8726769738223595,0.5411075523518211,0.6447985385827542,0.47728321885456837,0.7734045905178384,0.4523705403596376,0.3631970011455221
omnibus_intersection,conditional_translation,512,200,10,0.085,0.085,0.32325000000000004,0.16176470588235295,0.079736328125,0.04743716542791133,0.4762596725222793,0.8699948653416402,0.524630803261649,0.6337350989806494,0.4739285281404965,0.734684349299685,0.45419212347007226,0.3609361633903563
omnibus_intersection,covariance_shear,32,200,10,0.355,0.35,0.171,0.6415492957746478,0.1975,0.05350386173290597,0.43984665458684,0.5883571660817394,0.5038435944948773,0.5698377236990414,0.441051478150455,0.43990103210957743,0.4241745044525993,0.3449787221081476
omnibus_intersection,covariance_shear,64,200,10,0.33,0.33,0.16175,0.4590909090909091,0.234140625,0.05544860878193826,0.41604901596882216,0.593308876759301,0.4833359419265922,0.5334913792293862,0.43050247209446807,0.4295975277888938,0.40748689608398464,0.3329750358513749
omnibus_intersection,covariance_shear,128,200,10,0.215,0.21,0.12299999999999998,0.3244186046511628,0.178046875,0.05896568022705535,0.4334347455645118,0.6146756679572155,0.48838893739608835,0.5727567438639588,0.43074863566592136,0.3917790508276377,0.3966759707494281,0.3379029594404318
omnibus_intersection,covariance_shear,256,200,10,0.22,0.22,0.11925,0.27499999999999997,0.18830078125,0.05889901284154479,0.4362356072477988,0.6503989646637914,0.49894444380365116,0.5752829066477309,0.43354782348873705,0.39191168119774267,0.39870428947359055,0.33974697537906623
omnibus_intersection,covariance_shear,512,200,10,0.17,0.17,0.1265,0.20441176470588235,0.153173828125,0.054670109089144665,0.4321265619652075,0.6634268809638866,0.48986985342063255,0.5647298022560799,0.4320775148204977,0.3871966667996026,0.4002569428936186,0.3369936483832107
omnibus_intersection,nonlinear_bimodal,32,200,10,0.13,0.13,0.23800000000000002,0.573076923076923,0.08453125,0.029345457674385313,0.43080482382947904,0.6335924224504418,0.4547160207426494,0.5570598802907111,0.42766029424202634,0.5003873983477826,0.40553472794671747,0.3379797046800722
omnibus_intersection,nonlinear_bimodal,64,200,10,0.09,0.09,0.28025,0.3666666666666667,0.0734375,0.05206203392728234,0.4261257793675279,0.7116213331895339,0.46285746163783564,0.5632181032420415,0.4275084518360879,0.5786026622650033,0.410648023862725,0.3365611960667965
omnibus_intersection,nonlinear_bimodal,128,200,10,0.07,0.07,0.2865,0.2571428571428572,0.0620703125,0.031096650554520853,0.42074248099818834,0.7296958293745065,0.4475689439458556,0.5552064355975814,0.4210042966845514,0.5783702390171659,0.4048388520214195,0.3300955523761232
omnibus_intersection,nonlinear_bimodal,256,200,10,0.075,0.075,0.309,0.20333333333333334,0.06880859375,0.034220208906272906,0.4228662794103459,0.8205620479846059,0.45919294070239386,0.5580127182708478,0.4239190318888785,0.651707555422313,0.40500341570940607,0.33075794859476093
omnibus_intersection,nonlinear_bimodal,512,200,10,0.075,0.075,0.32225000000000004,0.16000000000000003,0.07017578125,0.035865710720805126,0.42267762456821467,0.827360884818714,0.45310193219719663,0.552934000521576,0.42416401614352783,0.6726168166314673,0.4053086917189163,0.33240536935459986
omnibus_intersection,outcome_dependent_dropout,32,200,10,0.185,0.185,0.314,0.5256756756756756,0.1271875,0.039753695150799226,0.46372804139338125,0.7203637491448598,0.5196765366096635,0.6005297881230129,0.46147020955656326,0.6873041572236562,0.4449241622577532,0.3603017791754436
omnibus_intersection,outcome_dependent_dropout,64,200,10,0.12,0.12,0.34,0.34166666666666673,0.10140625,0.029081137203189,0.442605493325903,0.8320039604209558,0.4919435691661835,0.5893996265077424,0.44687610865499766,0.7606952663553256,0.4244068754992517,0.3502519378263766
omnibus_intersection,outcome_dependent_dropout,128,200,10,0.115,0.115,0.33225,0.2456521739130435,0.10203125,0.05150951043219811,0.4552798999894169,0.8896426494428857,0.5143306215259317,0.6091931249073393,0.4525812258582604,0.7666100570980652,0.43061301135832863,0.34963769536350137
omnibus_intersection,outcome_dependent_dropout,256,200,10,0.075,0.075,0.34924999999999995,0.18000000000000002,0.06970703125,0.05344669656605097,0.45691607123469075,0.9060955273886063,0.4995083980181063,0.609678291183381,0.45683109642330455,0.7949600910344695,0.43932031059304144,0.3538722299875947
omnibus_intersection,outcome_dependent_dropout,512,200,10,0.06,0.06,0.32549999999999996,0.15,0.05646484375,0.042162800325953737,0.45648088659412905,0.9067425027406278,0.4917542101547135,0.6082976155891943,0.4557933528641726,0.7624482198162953,0.4403189987925406,0.3530884399504426
omnibus_intersection,pure_label_shift,32,200,10,0.89,0.89,0.1225,0.7042134831460674,0.435625,0.03069779095138267,0.4156637543556627,0.5672476200207375,0.5440344432693697,0.5573785320684613,0.4122172560727263,0.34451117863026776,0.3556739345753608,0.3046235264141912
omnibus_intersection,pure_label_shift,64,200,10,0.98,0.98,0.08825,0.5380102040816326,0.63390625,0.0570242478915693,0.4255108499241805,0.5924423524354228,0.5850398011435947,0.5853155283077073,0.4243235617479778,0.3388662579412841,0.3391028399339728,0.31566770933133564
omnibus_intersection,pure_label_shift,128,200,10,0.97,0.97,0.06675,0.40412371134020614,0.732578125,0.06946887231852802,0.4147898789914412,0.6014981070532327,0.6001187801112479,0.5836854702942472,0.40970641416327686,0.3204156245512755,0.3216531371906058,0.30750785446364987
omnibus_intersection,pure_label_shift,256,200,10,1.0,0.995,0.048999999999999995,0.33125,0.8,0.08012962504166338,0.4088748778849272,0.5845291855459902,0.5845291855459902,0.5701936142674271,0.4100238353506493,0.3172298263203397,0.3172298263203397,0.3086516728725474
omnibus_intersection,pure_label_shift,512,200,10,1.0,1.0,0.028499999999999998,0.27599999999999997,0.8359375,0.08967204912608669,0.41225007582355166,0.5744561109221298,0.5744561109221298,0.5698635525901958,0.4143881778614258,0.3124520020404598,0.3124520020404598,0.30944734608343016
omnibus_intersection,support_translation,32,200,10,0.0,0.0,0.272,,0.0,,0.4444290541506313,0.7816270405107733,0.4444290541506313,0.6107046939890497,0.43016770156784095,0.6204213257662424,0.43016770156784095,0.33846101818311725
omnibus_intersection,support_translation,64,200,10,0.0,0.0,0.3125,,0.0,,0.424914321422899,0.8650235386520922,0.424914321422899,0.5584863627587964,0.4213907080862384,0.7076223061830195,0.4213907080862384,0.32763180028968447
omnibus_intersection,support_translation,128,200,10,0.0,0.0,0.3265,,0.0,,0.4371661551256696,0.930121161297595,0.4371661551256696,0.5852989505991049,0.4308709913127909,0.7636812725023394,0.4308709913127909,0.3340541172804255
omnibus_intersection,support_translation,256,200,10,0.0,0.0,0.32525,,0.0,,0.42881941208940866,0.9128071604672158,0.42881941208940866,0.5718917973364792,0.42561117209134,0.7551958693775827,0.42561117209134,0.332894330487492
omnibus_intersection,support_translation,512,200,10,0.0,0.0,0.33625,,0.0,,0.43074131760957807,0.9607471082543309,0.43074131760957807,0.5709723932907272,0.4281860625072072,0.7924185267359226,0.4281860625072072,0.33385807531663775
omnibus_intersection,tail_contamination,32,200,10,0.06,0.06,0.223,0.5833333333333334,0.03828125,0.05996647509578543,0.41491111858248897,0.6069543684195454,0.4293386099149435,0.5185610760589857,0.41682865112991946,0.4614753749052115,0.4110272292116612,0.32569109834106963
omnibus_intersection,tail_contamination,64,200,10,0.0,0.0,0.2985,,0.0,,0.42777413371674966,0.7217090793993353,0.42777413371674966,0.5490400855297222,0.4381427117920906,0.5954648009349791,0.4381427117920906,0.3360611930837905
omnibus_intersection,tail_contamination,128,200,10,0.0,0.0,0.31875,,0.0,,0.42807630555338405,0.7594864880604877,0.42807630555338405,0.5603081917327439,0.42844580577441216,0.6187502009417272,0.42844580577441216,0.3361377616646408
omnibus_intersection,tail_contamination,256,200,10,0.0,0.0,0.33949999999999997,,0.0,,0.42545871987655715,0.8620230449995979,0.42545871987655715,0.5615788867864085,0.42498545245755337,0.6863500257420347,0.42498545245755337,0.3347107499075311
omnibus_intersection,tail_contamination,512,200,10,0.0,0.0,0.359,,0.0,,0.42467588273527374,0.8749269429208469,0.42467588273527374,0.5588600081939061,0.42380132702828227,0.7167238021936462,0.42380132702828227,0.33163663422633877
omnibus_intersection,unidentifiable_concept_reversal,32,200,10,0.89,0.505,0.46574999999999994,0.6988764044943819,0.448125,0.9475884301730632,1.9616691688349432,2.1472204983573815,2.1173680251395974,2.0839888161336533,1.9734992227964023,2.6731053406554937,2.5722003765941803,1.568880156084561
omnibus_intersection,unidentifiable_concept_reversal,64,200,10,0.965,0.385,0.46225,0.5437823834196891,0.62078125,0.9404679297754642,1.9654492328419366,2.1374171571293648,2.131084083902873,2.086534036973811,1.9900041904131935,2.6890337950329917,2.6563281555448923,1.568884410984169
omnibus_intersection,unidentifiable_concept_reversal,128,200,10,0.995,0.3,0.4725,0.4226130653266331,0.7326953125,0.9257892401181906,1.9557795771560662,2.1299523750274214,2.1295286584847446,2.0811823742112754,1.9757499267398237,2.7120999539688886,2.711110329945028,1.5609675380767911
omnibus_intersection,unidentifiable_concept_reversal,256,200,10,0.99,0.24,0.46649999999999997,0.34116161616161617,0.781484375,0.9160099355183485,1.9716926536596886,2.121177883477398,2.1194972957035443,2.1065397307880205,1.9672335855244794,2.676979374182281,2.671105828299623,1.5588557229088829
omnibus_intersection,unidentifiable_concept_reversal,512,200,10,1.0,0.205,0.4625,0.28075,0.829638671875,0.9066644719312754,1.9583066488201586,2.1003274027912626,2.1003274027912626,2.09020403828194,1.9627544379171287,2.6543079421509663,2.6543079421509663,1.5528643388344694
quantile_copula,conditional_scale,32,200,10,0.89,0.8,0.18875,0.5825842696629213,0.53375,0.11474725490919309,0.5452238740113918,0.7756569516526551,0.7289078550293034,0.6665567799593708,0.5598418171138215,0.5563515224933809,0.5489309554099671,0.4356345430349021
quantile_copula,conditional_scale,64,200,10,0.75,0.62,0.145,0.3933333333333333,0.57671875,0.13027502232984073,0.5540008732521668,0.7512817834628781,0.6916119987031304,0.6881227577216245,0.5597595904633594,0.5130706591731118,0.5244931500031131,0.4320912285849875
quantile_copula,conditional_scale,128,200,10,0.575,0.45,0.11574999999999999,0.2847826086956522,0.485546875,0.1426274722366783,0.5501741468649667,0.7189547347448176,0.659092486801882,0.6824766409820667,0.5554140712237359,0.47857541291341354,0.5305795543959765,0.428507166830269
quantile_copula,conditional_scale,256,200,10,0.46,0.38,0.09775,0.20706521739130432,0.41255859375,0.1265849249285517,0.5431602339714381,0.6866893604372315,0.6357378936087372,0.671584255430265,0.5496255047877123,0.4693608027112011,0.5202149580299191,0.4265836694413444
quantile_copula,conditional_scale,512,200,10,0.385,0.32,0.0705,0.1805194805194805,0.3507421875,0.11173324216872292,0.5444851989086702,0.6689621209204631,0.6228069104968498,0.6711566059686228,0.5537762999339103,0.45381453735749683,0.5164633331111389,0.4277382754850404
quantile_copula,conditional_translation,32,200,10,0.365,0.325,0.4285,0.4465753424657534,0.2690625,0.07323827239670389,0.480686602248115,1.0612021083769845,0.6513364515928224,0.6270560272813022,0.4753694286566521,1.0786091719306643,0.47069477827709955,0.363005346959511
quantile_copula,conditional_translation,64,200,10,0.285,0.255,0.429,0.2964912280701754,0.239296875,0.06772804064751074,0.4657821451721477,1.0529941524044013,0.602873084190487,0.6171035565908063,0.46789768344407984,1.0548006032616373,0.4406319487545654,0.35794334314874243
quantile_copula,conditional_translation,128,200,10,0.21,0.195,0.42975,0.22023809523809523,0.1896484375,0.0632473519598099,0.4743397557039913,1.0744060075547581,0.5851428825417151,0.6340384954937914,0.47245815876803754,1.0560098784408194,0.44125339287991155,0.3613698744816304
quantile_copula,conditional_translation,256,200,10,0.165,0.15,0.43,0.17727272727272728,0.153046875,0.058576853225414144,0.4829248529279473,1.110796281726293,0.5749438956182237,0.6447985385827542,0.47728321885456837,1.0688736367311988,0.4459139921348338,0.3631970011455221
quantile_copula,conditional_translation,512,200,10,0.135,0.13,0.4305,0.14444444444444446,0.1273046875,0.0577530659606332,0.4762596725222793,1.103720994478427,0.5544427860182413,0.6337350989806494,0.4739285281404965,1.0686710830240276,0.4480323463519042,0.3609361633903563
quantile_copula,covariance_shear,32,200,10,0.74,0.615,0.242,0.5496621621621621,0.45140625,0.08685023601142135,0.43984665458684,0.7343424308102023,0.6327909098398746,0.5698377236990414,0.441051478150455,0.5527483251735962,0.4567459419279151,0.3449787221081476
quantile_copula,covariance_shear,64,200,10,0.625,0.545,0.23,0.4112,0.455625,0.08457242653529876,0.41604901596882216,0.6404287805329735,0.5351899543462337,0.5334913792293862,0.43050247209446807,0.5227690937226821,0.4171841928823803,0.3329750358513749
quantile_copula,covariance_shear,128,200,10,0.52,0.435,0.2025,0.29903846153846153,0.426796875,0.09909641230574379,0.4334347455645118,0.6341339851403085,0.5403773485975529,0.5727567438639588,0.43074863566592136,0.466289565063364,0.4024761273490875,0.3379029594404318
quantile_copula,covariance_shear,256,200,10,0.39,0.35,0.23825,0.25064102564102564,0.3344921875,0.08921233011506965,0.4362356072477988,0.6392499308707986,0.5288096560974155,0.5752829066477309,0.43354782348873705,0.4942126570359052,0.3964268467173334,0.33974697537906623
quantile_copula,covariance_shear,512,200,10,0.295,0.26,0.2415,0.20847457627118646,0.26099609375,0.08006188511600315,0.4321265619652075,0.6387034231257964,0.5097247651597603,0.5647298022560799,0.4320775148204977,0.48399114483185,0.3963520298287345,0.3369936483832107
quantile_copula,nonlinear_bimodal,32,200,10,0.56,0.5,0.27599999999999997,0.6156249999999999,0.3096875,0.0707241547685513,0.43080482382947904,0.7570025858829207,0.5662474707094204,0.5570598802907111,0.42766029424202634,0.6028811346687664,0.4528363264455208,0.3379797046800722
quantile_copula,nonlinear_bimodal,64,200,10,0.45,0.345,0.28924999999999995,0.3783333333333333,0.341484375,0.10449332251625072,0.4261257793675279,0.7621939577157002,0.5473455538766814,0.5632181032420415,0.4275084518360879,0.6324555503956529,0.42255584576632005,0.3365611960667965
quantile_copula,nonlinear_bimodal,128,200,10,0.325,0.285,0.2725,0.29615384615384616,0.2680078125,0.07380325856834688,0.42074248099818834,0.7216106215151266,0.5095318950650671,0.5552064355975814,0.4210042966845514,0.5945763539998195,0.39278781766197773,0.3300955523761232
quantile_copula,nonlinear_bimodal,256,200,10,0.24,0.215,0.26925,0.22187500000000002,0.2125,0.07309128095789495,0.4228662794103459,0.746435605137928,0.5012306672807759,0.5580127182708478,0.4239190318888785,0.5805600207199827,0.39188256414100303,0.33075794859476093
quantile_copula,nonlinear_bimodal,512,200,10,0.195,0.15,0.2475,0.15769230769230771,0.180009765625,0.06914759356090903,0.42267762456821467,0.6869249416903067,0.4903035919769701,0.552934000521576,0.42416401614352783,0.5391247296823033,0.39144954965032575,0.33240536935459986
quantile_copula,outcome_dependent_dropout,32,200,10,0.29,0.25,0.35725,0.45775862068965517,0.2065625,0.0642306464751031,0.46372804139338125,0.9651101475118737,0.5807463765343382,0.6005297881230129,0.46147020955656326,0.8579522092564024,0.44355331767656575,0.3603017791754436
quantile_copula,outcome_dependent_dropout,64,200,10,0.16,0.145,0.37125,0.28750000000000003,0.13875,0.05191202193579643,0.442605493325903,0.9592019670052657,0.5112829980226626,0.5893996265077424,0.44687610865499766,0.8854102568325075,0.4251464592268281,0.3502519378263766
quantile_copula,outcome_dependent_dropout,128,200,10,0.135,0.125,0.35824999999999996,0.20925925925925928,0.121796875,0.061664495297075815,0.4552798999894169,0.9670475558820648,0.5276921119262681,0.6091931249073393,0.4525812258582604,0.8487089337100984,0.42847158545302627,0.34963769536350137
quantile_copula,outcome_dependent_dropout,256,200,10,0.085,0.075,0.36774999999999997,0.15882352941176472,0.0796875,0.05896061387501228,0.45691607123469075,0.9645003918193001,0.5037637491048711,0.609678291183381,0.45683109642330455,0.8709058302254618,0.43854205611899294,0.3538722299875947
quantile_copula,outcome_dependent_dropout,512,200,10,0.06,0.06,0.38049999999999995,0.1375,0.056669921875,0.03949446269248886,0.45648088659412905,0.9639604454102565,0.4839632385935681,0.6082976155891943,0.4557933528641726,0.8907539215484768,0.44060525452930455,0.3530884399504426
quantile_copula,pure_label_shift,32,200,10,0.98,0.97,0.12325,0.6362244897959183,0.54484375,0.04040473005126998,0.4156637543556627,0.6088423898909346,0.6049704400783379,0.5573785320684613,0.4122172560727263,0.3507078841171664,0.3526462324748194,0.3046235264141912
quantile_copula,pure_label_shift,64,200,10,0.99,0.975,0.10074999999999999,0.48560606060606054,0.679765625,0.06444089778444255,0.4255108499241805,0.59367808084011,0.5877022924774954,0.5853155283077073,0.4243235617479778,0.34874277323734015,0.3502741762710037,0.31566770933133564
quantile_copula,pure_label_shift,128,200,10,0.985,0.975,0.06875,0.3687817258883248,0.766796875,0.07498706542115771,0.4147898789914412,0.6025482991885688,0.6017937468606922,0.5836854702942472,0.40970641416327686,0.3238891133791311,0.32387989589020505,0.30750785446364987
quantile_copula,pure_label_shift,256,200,10,1.0,0.995,0.05075,0.30024999999999996,0.82119140625,0.08502445419828975,0.4088748778849272,0.5726002707036109,0.5726002707036109,0.5701936142674271,0.4100238353506493,0.3172396543399769,0.3172396543399769,0.3086516728725474
quantile_copula,pure_label_shift,512,200,10,1.0,1.0,0.033,0.25325,0.85025390625,0.09303646064282935,0.41225007582355166,0.5499960112284406,0.5499960112284406,0.5698635525901958,0.4143881778614258,0.31454921412385967,0.31454921412385967,0.30944734608343016
quantile_copula,support_translation,32,200,10,0.0,0.0,0.435,,0.0,,0.4444290541506313,1.1576742087109533,0.4444290541506313,0.6107046939890497,0.43016770156784095,1.1084219405858113,0.43016770156784095,0.33846101818311725
quantile_copula,support_translation,64,200,10,0.0,0.0,0.435,,0.0,,0.424914321422899,1.1226433569136829,0.424914321422899,0.5584863627587964,0.4213907080862384,1.0828675295406103,0.4213907080862384,0.32763180028968447
quantile_copula,support_translation,128,200,10,0.0,0.0,0.435,,0.0,,0.4371661551256696,1.1491381950917396,0.4371661551256696,0.5852989505991049,0.4308709913127909,1.107574030104197,0.4308709913127909,0.3340541172804255
quantile_copula,support_translation,256,200,10,0.0,0.0,0.435,,0.0,,0.42881941208940866,1.1361970918316329,0.42881941208940866,0.5718917973364792,0.42561117209134,1.1065326235798303,0.42561117209134,0.332894330487492
quantile_copula,support_translation,512,200,10,0.0,0.0,0.435,,0.0,,0.43074131760957807,1.1371260641524652,0.43074131760957807,0.5709723932907272,0.4281860625072072,1.1049958368835449,0.4281860625072072,0.33385807531663775
quantile_copula,tail_contamination,32,200,10,0.965,0.95,0.14150000000000001,0.6375647668393782,0.53578125,0.046701810070236764,0.41491111858248897,0.596621071859911,0.5806701270775929,0.5185610760589857,0.41682865112991946,0.3932409367684108,0.3799511260269311,0.32569109834106963
quantile_copula,tail_contamination,64,200,10,0.98,0.94,0.10975,0.49107142857142855,0.66,0.07496561673600166,0.42777413371674966,0.5982648903169138,0.5943319551313185,0.5490400855297222,0.4381427117920906,0.37404736426151003,0.374348244290959,0.3360611930837905
quantile_copula,tail_contamination,128,200,10,0.97,0.935,0.09725,0.3801546391752577,0.7402734375,0.08919050216045074,0.42807630555338405,0.5843161986204257,0.5789882358376053,0.5603081917327439,0.42844580577441216,0.3624856317740051,0.36323787994367107,0.3361377616646408
